ip,round,value,rel
192.168.57.1,2120,7.40778086048474,1.0
192.168.57.1,2216,7.388140834783175,1.0
192.168.57.1,2313,7.9602419565974625,1.0
192.168.57.1,2408,8.12334599430247,1.0
192.168.57.1,2504,8.13118063187179,1.0
192.168.57.1,2597,7.656991409079953,1.0
192.168.57.1,2692,7.941149545468604,1.0
192.168.57.1,2787,12.460977960469256,1.0
192.168.57.1,2883,8.889788426941909,1.0
192.168.57.1,2978,7.831821757349908,1.0
192.168.57.1,3074,7.4130424020705705,1.0
192.168.57.1,3167,7.393306602565706,1.0
192.168.57.1,3263,7.947603698474637,1.0
192.168.57.1,3357,8.116551831694645,1.0
192.168.57.1,3453,8.12541427232309,1.0
192.168.57.1,3546,7.6643684642336165,1.0
192.168.57.1,3642,7.940811856534288,1.0
192.168.57.1,3736,12.368929090197003,1.0
192.168.57.1,3828,8.923822880254315,1.0
192.168.57.1,3924,7.814218677379912,1.0
192.168.57.1,4019,7.395074193638478,1.0
192.168.57.1,4114,7.373844958638669,1.0
192.168.57.1,4209,7.9394833256566955,1.0
192.168.57.1,4305,8.103806775925065,1.0
192.168.57.1,4399,8.1116387374082,1.0
192.168.57.1,4495,7.663441804125006,1.0
192.168.57.1,4590,7.9403378197394465,1.0
192.168.57.3,20,6.9314708040307185,1.0
192.168.57.3,115,5.772896714320011,1.0
192.168.57.3,211,7.052675208272104,1.0
192.168.57.3,306,7.086210088408316,1.0
192.168.57.3,400,8.265342470061258,1.0
192.168.57.3,494,7.921577889371591,1.0
192.168.57.3,589,7.879846100281876,1.0
192.168.57.3,684,7.95331975567145,1.0
192.168.57.3,778,7.860946563766022,1.0
192.168.57.3,874,7.693349404438204,1.0
192.168.57.3,970,8.173652160967315,1.0
192.168.57.3,1065,5.825362833134638,1.0
192.168.57.3,1159,7.245922351274155,1.0
192.168.57.3,1254,7.2951339963882305,1.0
192.168.57.3,1350,8.40723628039092,1.0
192.168.57.3,1445,8.087103232384276,1.0
192.168.57.3,1540,8.05021872367017,1.0
192.168.57.3,1634,8.080487910680837,1.0
192.168.57.3,1729,7.9708749575549955,1.0
192.168.57.3,1824,7.800393127811116,1.0
192.168.57.3,1918,8.256876523059278,1.0
192.168.57.3,2012,5.8940609570568725,1.0
192.168.57.3,2107,7.332570859772323,1.0
192.168.57.3,2202,7.378292946413165,1.0
192.168.57.3,2300,8.473618312378399,1.0
192.168.57.3,2395,8.16632294634755,1.0
192.168.57.3,2491,8.13154483782005,1.0
192.168.57.3,2583,8.133378457885435,1.0
192.168.57.3,2677,8.019217652483192,1.0
192.168.57.3,2772,7.850612807824552,1.0
192.168.57.3,2868,8.299942962369991,1.0
192.168.57.3,2964,6.03122917987979,1.0
192.168.57.3,3058,7.34072332778266,1.0
192.168.57.3,3154,7.384599174065724,1.0
192.168.57.3,3248,8.468256229789148,1.0
192.168.57.3,3343,8.160542644429222,1.0
192.168.57.3,3437,8.125980638996253,1.0
192.168.57.3,3532,8.125672474501082,1.0
192.168.57.3,3625,8.01342390030366,1.0
192.168.57.3,3720,7.844870100517255,1.0
192.168.57.3,3815,8.30295952105673,1.0
192.168.57.3,3910,6.030135682977089,1.0
192.168.57.3,4004,7.32193219497802,1.0
192.168.57.3,4097,7.364460540660963,1.0
192.168.57.3,4191,8.44444438202166,1.0
192.168.57.3,4287,8.143636404460668,1.0
192.168.57.3,4382,8.112067465612297,1.0
192.168.57.3,4477,8.123088887034958,1.0
192.168.57.3,4571,8.012776120520476,1.0
192.168.57.3,4666,7.853885847009365,1.0
192.168.57.3,4759,8.295418411696327,1.0
192.168.57.5,69,8.113875544262884,1.0
192.168.57.5,164,7.2345429646625234,1.0
192.168.57.5,260,7.042412505468413,1.0
192.168.57.5,355,11.150347608279876,1.0
192.168.57.5,449,7.881838305353709,1.0
192.168.57.5,543,7.865112192212116,1.0
192.168.57.5,638,7.395892616510928,1.0
192.168.57.5,733,7.81550800700902,1.0
192.168.57.5,827,7.618861976410636,1.0
192.168.57.5,924,7.692618264566407,1.0
192.168.57.5,1019,8.093074966085256,1.0
192.168.57.5,1115,7.587830881826607,1.0
192.168.57.5,1209,7.293458424715494,1.0
192.168.57.5,1305,11.14013753393583,1.0
192.168.57.5,1401,8.052592706027188,1.0
192.168.57.5,1496,8.03882752177488,1.0
192.168.57.5,1590,7.546886410551464,1.0
192.168.57.5,1685,7.9283357322188985,1.0
192.168.57.5,1780,7.724641994604209,1.0
192.168.57.5,1875,7.776144858548088,1.0
192.168.57.5,1969,8.174289375879518,1.0
192.168.57.5,2059,7.677341230746296,1.0
192.168.57.5,2153,7.373799188619263,1.0
192.168.57.5,2247,11.18202900885429,1.0
192.168.57.5,2342,8.135753180930253,1.0
192.168.57.5,2437,8.120065741013164,1.0
192.168.57.5,2531,7.610801596625451,1.0
192.168.57.5,2623,7.97979266779108,1.0
192.168.57.5,2717,7.750190203005216,1.0
192.168.57.5,2810,7.8116363221947065,1.0
192.168.57.5,2905,8.211249402324112,1.0
192.168.57.5,3001,7.686651962973225,1.0
192.168.57.5,3095,7.385086114102565,1.0
192.168.57.5,3190,11.297846917567542,1.0
192.168.57.5,3284,8.135549447706488,1.0
192.168.57.5,3378,8.11389961098557,1.0
192.168.57.5,3473,7.599302324339345,1.0
192.168.57.5,3567,7.976691566405346,1.0
192.168.57.5,3661,7.746808089932883,1.0
192.168.57.5,3756,7.804033591453917,1.0
192.168.57.5,3852,8.213462125628777,1.0
192.168.57.5,3947,7.677513999275368,1.0
192.168.57.5,4041,7.364896571354278,1.0
192.168.57.5,4136,10.954780968193308,1.0
192.168.57.5,4229,8.116947969134719,1.0
192.168.57.5,4324,8.101114972407201,1.0
192.168.57.5,4418,7.585496139299916,1.0
192.168.57.5,4514,7.978385766968101,1.0
192.168.57.5,4609,7.72685135533188,1.0
192.168.57.5,4703,7.814472616787974,1.0
192.168.57.5,4798,8.202578810348536,1.0
192.168.57.5,4893,7.657978079868563,1.0
192.168.57.5,4986,7.373708901807636,1.0
192.168.57.6,55,7.1786034412592095,1.0
192.168.57.6,150,7.273649040616231,1.0
192.168.57.6,246,7.138848836963451,1.0
192.168.57.6,340,7.132941975042462,1.0
192.168.57.6,434,7.780166190419388,1.0
192.168.57.6,529,7.877737814235545,1.0
192.168.57.6,624,5.882888758477759,1.0
192.168.57.6,719,7.733268091003036,1.0
192.168.57.6,813,7.82718730084691,1.0
192.168.57.6,910,8.05616429936565,1.0
192.168.57.6,1005,8.348264234765175,1.0
192.168.57.6,1101,7.485598583800901,1.0
192.168.57.6,1196,7.315173911646835,1.0
192.168.57.6,1291,7.336827587873836,1.0
192.168.57.6,1386,7.957825522470494,1.0
192.168.57.6,1482,8.046800711986764,1.0
192.168.57.6,1577,5.935122553847556,1.0
192.168.57.6,1671,7.825813098881144,1.0
192.168.57.6,1766,7.932923162976772,1.0
192.168.57.6,1861,8.161572636709165,1.0
192.168.57.6,1954,8.436275247216479,1.0
192.168.57.6,2049,7.568345771450028,1.0
192.168.57.6,2144,7.399497133187194,1.0
192.168.57.6,2237,7.418451042011765,1.0
192.168.57.6,2332,8.03715286177319,1.0
192.168.57.6,2428,8.128319172016514,1.0
192.168.57.6,2522,5.998624675673148,1.0
192.168.57.6,2614,7.866593107733392,1.0
192.168.57.6,2709,7.98060185886358,1.0
192.168.57.6,2804,8.192602186616483,1.0
192.168.57.6,2900,8.47063608700287,1.0
192.168.57.6,2994,7.583150023260915,1.0
192.168.57.6,3090,7.402843282996801,1.0
192.168.57.6,3186,7.416878799906343,1.0
192.168.57.6,3280,8.027507042958264,1.0
192.168.57.6,3374,8.122008509196379,1.0
192.168.57.6,3469,5.954586803201857,1.0
192.168.57.6,3564,7.870947535146441,1.0
192.168.57.6,3660,7.977954698146667,1.0
192.168.57.6,3753,8.18868268024312,1.0
192.168.57.6,3849,8.47429916515968,1.0
192.168.57.6,3943,7.570833314720337,1.0
192.168.57.6,4038,7.384759704666981,1.0
192.168.57.6,4132,7.40578006498825,1.0
192.168.57.6,4227,8.019697309879943,1.0
192.168.57.6,4323,8.108714589606254,1.0
192.168.57.6,4417,5.992544772420191,1.0
192.168.57.6,4513,7.87875847883462,1.0
192.168.57.6,4609,7.978639354661826,1.0
192.168.57.6,4703,8.205389112939178,1.0
192.168.57.6,4798,8.46515843083284,1.0
192.168.57.6,4893,7.555096052139137,1.0
192.168.57.6,4988,7.398320039961553,1.0
192.168.57.6,5077,7.427262129927079,1.0
192.168.57.6,5170,8.02764685792966,1.0
192.168.57.6,5266,8.111687109312646,1.0
192.168.57.4,79,6.436850385991137,1.0
192.168.57.4,174,6.581188572938925,1.0
192.168.57.4,269,6.875343652346057,1.0
192.168.57.4,363,7.213932830745064,1.0
192.168.57.4,458,7.793483027727645,1.0
192.168.57.4,552,7.864863827180317,1.0
192.168.57.4,647,7.843926986039426,1.0
192.168.57.4,742,7.886856580654182,1.0
192.168.57.4,837,5.514763220520494,1.0
192.168.57.4,934,6.96204025001082,1.0
192.168.57.4,1028,7.716379517779576,1.0
192.168.57.4,1124,7.132478031911359,1.0
192.168.57.4,1219,7.209683756283485,1.0
192.168.57.4,1315,7.477596001939578,1.0
192.168.57.4,1411,7.989025759915844,1.0
192.168.57.4,1506,8.043047695263654,1.0
192.168.57.4,1600,8.017913210730917,1.0
192.168.57.4,1695,8.029914745026636,1.0
192.168.57.4,1791,5.558430565733843,1.0
192.168.57.4,1885,7.012260297425378,1.0
