ip,round,value,rel
192.168.57.5,8059,8.31015418355797,0.666666666666667
192.168.57.5,8148,8.3713873535422,0.666666666666667
192.168.57.5,8241,8.38870243481455,0.666666666666667
192.168.57.5,8333,8.39337157794498,0.666666666666667
192.168.57.5,8425,12.0248018153727,0.666666666666667
192.168.57.5,8518,9.04127224698305,0.666666666666667
192.168.57.5,8609,8.62285690167727,0.666666666666667
192.168.57.5,8701,8.45675176029973,0.666666666666667
192.168.57.5,8788,8.74766393975536,0.666666666666667
192.168.57.5,8873,8.17311110942258,0.666666666666667
192.168.57.5,8951,8.29990606207556,0.666666666666667
192.168.57.5,9033,8.36618139646968,0.666666666666667
192.168.57.5,9118,8.38644028511523,0.666666666666667
192.168.57.5,9198,8.39232311257646,0.666666666666667
192.168.57.5,9277,12.026194846056,0.666666666666667
192.168.57.5,9365,9.1046154969274,0.666666666666667
192.168.57.5,9454,8.63792687990859,0.666666666666667
192.168.57.5,9544,8.46285861318461,0.666666666666667
192.168.57.5,9639,8.7829874643223,0.666666666666667
192.168.57.5,9734,8.15160266393459,0.666666666666667
192.168.57.5,9823,8.30600042563397,0.666666666666667
192.168.57.5,9915,8.37123997118751,0.666666666666667
192.168.57.5,10002,8.38811546218627,0.666666666666667
192.168.57.5,10093,8.39318564421757,0.666666666666667
192.168.57.4,5265,6.55422356762051,0.833333333333333
192.168.57.4,5356,8.30656488790103,0.833333333333333
192.168.57.4,5448,8.38229118538385,0.833333333333333
192.168.57.4,5537,8.3705844777108,0.833333333333333
192.168.57.4,5606,8.36290327094197,0.833333333333333
192.168.57.4,5698,8.35740668487487,0.833333333333333
192.168.57.4,5782,8.99487102838257,0.833333333333333
192.168.57.4,5858,8.65659321829191,0.833333333333333
192.168.57.4,5947,8.20178935920941,0.833333333333333
192.168.57.4,6037,8.91715098653841,0.833333333333333
192.168.57.4,6126,6.61706770857851,0.833333333333333
192.168.57.4,6217,8.31153750624919,0.833333333333333
192.168.57.4,6303,8.38334856086016,0.833333333333333
192.168.57.4,6394,8.37113752742731,0.833333333333333
192.168.57.4,6483,8.36156261876048,0.833333333333333
192.168.57.4,6576,8.35675942544291,0.833333333333333
192.168.57.4,6668,8.93073765511721,0.833333333333333
192.168.57.4,6757,8.60044214369904,0.833333333333333
192.168.57.4,6850,8.17630521442232,0.833333333333333
192.168.57.4,6942,8.93654820284476,0.833333333333333
192.168.57.4,7031,6.6701433409178,0.833333333333333
192.168.57.4,7124,8.31636027959607,0.833333333333333
192.168.57.4,7216,8.38448548445916,0.666666666666667
192.168.57.4,7307,8.38094737198442,0.666666666666667
192.168.57.4,7397,8.37887662963142,0.666666666666667
192.168.57.4,7476,8.378909834857,0.666666666666667
192.168.57.4,7567,9.16251538628942,0.666666666666667
192.168.57.4,7661,8.66387902262025,0.666666666666667
192.168.57.4,7754,8.46770375186987,0.666666666666667
192.168.57.4,7848,9.17068698378156,0.666666666666667
192.168.57.4,7942,6.71806821387934,0.666666666666667
192.168.57.4,8031,8.2128428089273,0.666666666666667
192.168.57.4,8121,8.34309389639877,0.666666666666667
192.168.57.4,8211,8.36919103971698,0.666666666666667
192.168.57.4,8303,8.37626540549025,0.666666666666667
192.168.57.4,8395,8.37820948843678,0.666666666666667
192.168.57.4,8489,9.13167771884637,0.666666666666667
192.168.57.4,8580,8.66158408805444,0.666666666666667
192.168.57.4,8672,8.4682976422389,0.666666666666667
192.168.57.4,8763,9.1426931412572,0.666666666666667
192.168.57.4,8846,6.68401592630612,0.666666666666667
192.168.57.4,8922,8.16918725502143,0.666666666666667
192.168.57.4,9006,8.33473322458024,0.666666666666667
192.168.57.4,9086,8.36540088764561,0.666666666666667
192.168.57.4,9172,8.37492474893559,0.666666666666667
192.168.57.4,9248,8.37755902836127,0.666666666666667
192.168.57.4,9334,9.18495912045202,0.666666666666667
192.168.57.4,9424,8.68849989440885,0.666666666666667
192.168.57.4,9512,8.48133124891585,0.666666666666667
192.168.57.4,9604,9.14444223650407,0.666666666666667
192.168.57.4,9696,6.71556194458889,0.666666666666667
