ip,round,value,rel
10.42.0.120,3334,8.880504894316903,1.0
10.42.0.120,3406,8.91400050465299,1.0
10.42.0.120,3479,8.86118839123787,1.0
10.42.0.121,0,0.0,0.0
10.42.0.121,1,0.0,0.0
10.42.0.121,2,0.0,0.0
10.42.0.121,112,0.0,0.0
10.42.0.121,196,6.629480109025733,0.5
10.42.0.121,230,9.384442030900148,0.8333333333333334
10.42.0.121,290,10.580873245274798,0.8333333333333334
10.42.0.121,364,10.26769440405189,0.8333333333333334
10.42.0.121,445,8.392981523189098,0.8333333333333334
10.42.0.121,474,8.242509055915871,0.8333333333333334
10.42.0.121,499,6.3115859336242295,0.8333333333333334
10.42.0.121,553,8.140343144009421,1.0
10.42.0.121,641,8.576264940335816,1.0
10.42.0.121,726,8.224779178393867,1.0
10.42.0.121,816,7.969514022174054,1.0
10.42.0.121,907,8.808380561203839,1.0
10.42.0.121,987,9.270139074811812,1.0
10.42.0.121,1074,9.644810782441233,1.0
10.42.0.121,1163,9.031750267107249,1.0
10.42.0.121,1253,8.470885451706689,1.0
10.42.0.121,1350,8.229176030869523,1.0
10.42.0.121,1420,8.72490558155861,1.0
10.42.0.121,1443,8.78971063890636,1.0
10.42.0.121,1469,8.830495300321719,1.0
10.42.0.121,1539,8.78545512677208,1.0
10.42.0.121,1638,9.384611275417312,1.0
10.42.0.121,1725,9.689648687189637,1.0
10.42.0.121,1813,9.769198892667308,1.0
10.42.0.121,1901,9.382208304753966,1.0
10.42.0.121,1991,5.3126960787029285,1.0
10.42.0.121,2082,8.56542170545525,1.0
10.42.0.121,2173,9.133493394161848,1.0
10.42.0.121,2262,9.203643868196998,1.0
10.42.0.121,2353,9.393384720541361,1.0
10.42.0.121,2409,9.927091859576075,1.0
10.42.0.121,2436,10.075701971632611,1.0
10.42.0.121,2466,10.149040990125075,1.0
10.42.0.121,2544,10.095907732882038,1.0
10.42.0.121,2646,10.335238657831056,1.0
10.42.0.121,2735,5.661485225748753,1.0
10.42.0.121,2824,8.484035100627347,1.0
10.42.0.121,2915,8.91817773527133,1.0
10.42.0.121,3001,9.41617085359434,1.0
10.42.0.121,3079,9.656768055451524,1.0
10.42.0.121,3166,10.141416902501769,1.0
10.42.0.121,3258,10.13832150574016,1.0
10.42.0.121,3350,10.044338526841493,1.0
10.42.0.121,3392,10.290258971396975,1.0
10.42.0.121,3421,10.35447514052408,1.0
10.42.0.121,3453,5.212554218250697,1.0
10.42.0.121,3551,9.475116131094259,1.0
10.42.0.121,3645,9.213645426777116,1.0
10.42.0.121,3737,9.428066726527389,1.0
10.42.0.121,3831,9.855486741003375,1.0
10.42.0.121,3919,10.019859021588971,1.0
10.42.0.121,4010,10.173311740189519,1.0
10.42.0.121,4103,9.998890485885092,1.0
10.42.0.121,4192,10.463071302053159,1.0
10.42.0.121,4281,10.586739829908167,1.0
10.42.0.123,0,0.0,0.0
10.42.0.123,1,0.0,0.0
