ip,round,value,rel
192.168.57.3,5381,10.529266958785536,1.0
192.168.57.5,0,0.0,0.0
192.168.57.5,1,0.0,0.0
192.168.57.5,2,0.0,0.0
192.168.57.5,3,0.0,0.0
192.168.57.5,471,0.8446877704946928,0.3333333333333333
192.168.57.5,568,4.734106122099159,0.5
192.168.57.5,658,7.793127063923612,0.6666666666666666
192.168.57.5,754,6.400509918758536,1.0
192.168.57.5,826,7.0163011063043985,1.0
192.168.57.5,942,7.875604621704857,1.0
192.168.57.5,1032,8.838393100537703,1.0
192.168.57.5,1125,8.652697274988439,1.0
192.168.57.5,1215,8.360533722111292,1.0
192.168.57.5,1306,8.61938204765393,1.0
192.168.57.5,1393,8.323397263729998,1.0
192.168.57.5,1484,8.786568105854618,1.0
192.168.57.5,1573,9.712570141232417,1.0
192.168.57.5,1662,9.903237126722248,1.0
192.168.57.5,1755,9.576587241865347,1.0
192.168.57.5,1847,14.843026767301776,1.0
192.168.57.5,1937,10.30127148031589,1.0
192.168.57.5,2027,10.098978607354189,1.0
192.168.57.5,2112,9.326128374203979,1.0
192.168.57.5,2198,9.40405242771671,1.0
192.168.57.5,2288,8.960711664316943,1.0
192.168.57.5,2378,9.300700451115226,1.0
192.168.57.5,2468,10.197948452464894,1.0
192.168.57.5,2561,10.337596697525088,1.0
192.168.57.5,2652,9.977574344139443,1.0
192.168.57.5,2746,14.714840182569608,1.0
192.168.57.5,2838,10.659031027221996,1.0
192.168.57.5,2928,10.493624276620547,1.0
192.168.57.5,3017,9.574962462041741,1.0
192.168.57.5,3107,9.630302015599687,1.0
192.168.57.5,3199,9.117865136832934,1.0
192.168.57.5,3290,9.458824231604979,1.0
192.168.57.5,3380,10.323197268929603,1.0
192.168.57.5,3474,10.431105730226799,1.0
192.168.57.5,3566,10.06125090478,1.0
192.168.57.5,3658,14.585941452563139,1.0
192.168.57.5,3748,10.736775324794271,1.0
192.168.57.5,3834,10.57211040689954,1.0
192.168.57.5,3923,9.623606985581903,1.0
192.168.57.5,4015,9.668610080779509,1.0
192.168.57.5,4105,9.15035650896264,1.0
192.168.57.5,4191,9.403952752005226,1.0
192.168.57.5,4280,10.306902702939825,1.0
192.168.57.5,4372,10.442424745232243,1.0
192.168.57.5,4458,10.094289414783916,1.0
192.168.57.5,4549,14.589301655658478,1.0
192.168.57.5,4641,10.764567722495396,1.0
192.168.57.5,4734,10.613924311018716,1.0
192.168.57.5,4822,9.63462237221867,1.0
192.168.57.5,4913,9.685488284126444,1.0
192.168.57.5,5004,9.12898453127809,1.0
192.168.57.5,5095,9.499212730038874,1.0
192.168.57.5,5187,10.37726464518776,1.0
192.168.57.5,5281,10.468033021353747,1.0
192.168.57.5,5373,10.111698326058725,1.0
192.168.57.6,0,0.0,0.0
192.168.57.6,1,0.0,0.0
192.168.57.6,2,0.0,0.0
192.168.57.6,358,8.542120485287619,0.5
192.168.57.6,472,8.926712345245777,1.0
192.168.57.6,568,8.345719919074593,1.0
192.168.57.6,660,8.442096045376296,1.0
