ip,round,value
10.42.0.116,12990,10.626215360249578
10.42.0.116,13078,10.506600937027176
10.42.0.116,13166,11.556812320267769
10.42.0.116,13255,12.64567984346038
10.42.0.116,13340,12.550070950944267
10.42.0.116,13394,12.461513343641371
10.42.0.116,13442,10.168937766909309
10.42.0.116,13539,11.171381855184359
10.42.0.116,13642,11.522178533500101
10.42.0.116,13727,10.946577759605727
10.42.0.116,13818,10.013967183717499
10.42.0.116,13907,9.726720844004292
10.42.0.116,13996,11.300335574474046
10.42.0.116,14086,12.61419419942682
10.42.0.116,14176,12.687609646334952
10.42.0.116,14265,12.430155126950215
10.42.0.116,14351,10.377898481076931
10.42.0.116,14427,11.107397435580985
10.42.0.116,14467,11.257315129321341
10.42.0.116,14513,11.291474700786386
10.42.0.116,14660,11.194190821094164
10.42.0.116,14751,11.180095010065232
10.42.0.116,14839,12.319600893797606
10.42.0.116,14925,12.871225699745608
10.42.0.116,15015,12.650026675883947
10.42.0.116,15104,12.321029601569123
10.42.0.118,7922,13.904852764687071
10.42.0.118,7961,12.34683808680074
10.42.0.118,8019,10.390963074277165
10.42.0.118,8074,10.142017212434999
10.42.0.118,8125,10.24118402810386
10.42.0.118,8186,10.373685039575864
10.42.0.118,8245,10.419643702675287
10.42.0.118,8296,10.400695542334931
10.42.0.118,8326,10.372544564083633
10.42.0.118,8352,10.344693138520784
10.42.0.118,8384,14.003579725680343
10.42.0.118,8445,12.497296317592777
10.42.0.118,8502,11.833520085133994
10.42.0.118,8557,11.51992024118508
10.42.0.118,8619,11.321937317234429
10.42.0.118,8675,11.079717506951086
10.42.0.118,8719,10.475509674930763
10.42.0.118,8766,9.247433274696563
10.42.0.118,8808,8.669767327267374
10.42.0.118,8855,8.750940178060867
10.42.0.118,8891,13.576986587112826
10.42.0.118,8913,12.818320072891751
10.42.0.118,8924,12.508001520262626
10.42.0.118,8947,11.977406232984128
10.42.0.118,8988,11.32540258951396
10.42.0.118,9033,10.894571570895602
10.42.0.118,9077,10.64590503700778
10.42.0.118,9108,10.532723511908324
10.42.0.118,9155,10.421790702064117
10.42.0.118,9220,10.465219156745212
10.42.0.118,9286,13.232549853051943
10.42.0.118,9347,12.405615241231732
10.42.0.118,9411,11.968018125542326
10.42.0.118,9456,11.798257255868018
10.42.0.118,9481,11.745585225214189
10.42.0.118,9512,11.710860738739441
10.42.0.118,9566,10.282114542256943
10.42.0.118,9624,9.331759135879746
10.42.0.118,9681,9.546934331424472
10.42.0.118,9722,14.917213973398594
10.42.0.118,9772,13.386769951054527
10.42.0.118,9811,12.690009024057172
10.42.0.118,9856,12.19506144188073
10.42.0.118,9894,11.92891336596758
10.42.0.118,9936,11.694089400209378
10.42.0.118,9998,11.381558876268898
10.42.0.118,10038,11.213914693301662
10.42.0.118,10066,11.156008038285627
10.42.0.118,10098,11.173125834424125
10.42.0.118,10169,14.64950304984743
10.42.0.118,10260,13.061260994976477
10.42.0.118,10322,12.410460227295992
10.42.0.118,10367,12.01643432765017
10.42.0.118,10411,10.934139859755128
10.42.0.118,10453,9.593297094104033
10.42.0.118,10499,9.305235751565279
10.42.0.118,10546,9.543213490774168
10.42.0.118,10590,9.879979956806134
10.42.0.118,10655,10.278959217781898
10.42.0.119,9417,7.560778082382615
10.42.0.119,9523,11.378717826537587
10.42.0.119,9611,11.328642282576824
10.42.0.119,9706,10.897376454353427
10.42.0.119,9789,10.449341521774006
10.42.0.119,9824,10.166474967478324
10.42.0.119,9844,10.014444643821422
10.42.0.119,9872,9.903062659664348
10.42.0.119,9942,10.742941287814178
10.42.0.119,10029,10.423181328573714
10.42.0.119,10115,7.568267526997089
10.42.0.119,10205,10.107614275434122
10.42.0.119,10281,10.501588040708619
10.42.0.119,10361,11.251709998778374
10.42.0.119,10437,11.273276921526932
10.42.0.119,10523,11.080145304057803
10.42.0.119,10616,11.560354291022128
10.42.0.119,10695,10.409965612625536
10.42.0.119,10718,10.296048805314493
10.42.0.119,10738,10.236747628147027
10.42.0.119,10772,6.34241445766046
10.42.0.119,10852,9.41180635685764
10.42.0.119,10944,10.115310712218383
10.42.0.119,11026,10.178498644423186
10.42.0.119,11103,10.09732462940305
10.42.0.119,11186,10.54783475358552
10.42.0.119,11277,11.715779611920944
10.42.0.119,11368,11.55999571802929
10.42.0.119,11454,11.573769626757505
10.42.0.119,11532,10.51695341285237
10.42.0.119,11608,6.036328845382204
10.42.0.119,11634,7.957275980851544
10.42.0.119,11654,8.905851340420629
10.42.0.119,11687,9.861807558478159
10.42.0.119,11763,10.680983302749771
10.42.0.119,11844,10.94362943658892
10.42.0.119,11925,11.04612037149668
10.42.0.119,12004,11.48260616283653
10.42.0.119,12090,11.720818349181572
10.42.0.119,12199,11.588996036566725
10.42.0.119,12283,7.52298854663877
10.42.0.119,12360,9.79234029908216
10.42.0.119,12445,10.255193120586515
10.42.0.119,12498,10.44290609473835
10.42.0.119,12514,10.498860527405359
10.42.0.119,12537,10.569838108203232
10.42.0.119,12583,10.623494750969881
10.42.0.119,12675,10.440902143809637
10.42.0.119,12754,10.852662905598203
10.42.0.119,12854,10.871647709556905
10.42.0.119,12950,8.228082188896128
10.42.0.119,13049,11.371340960155777
10.42.0.119,13150,11.187025113606937
10.42.0.119,13236,10.733155213740117
10.42.0.119,13302,10.66195517653351
10.42.0.119,13383,10.625124134043268
10.42.0.119,13427,11.352126831926732
10.42.0.119,13450,11.170372484600414
10.42.0.119,13467,10.989766224758036
10.42.0.119,13533,10.588369216557739
10.42.0.120,7081,11.912588447042575
10.42.0.120,7163,10.255802079249097
10.42.0.120,7241,10.582304434417614
10.42.0.120,7274,10.753260161096659
10.42.0.120,7297,10.813564907863803
10.42.0.120,7320,10.835873747664913
10.42.0.120,7381,10.821106272656227
10.42.0.120,7454,10.918686006746304
10.42.0.120,7555,9.657697212600072
10.42.0.120,7651,10.012985072894937
10.42.0.120,7733,11.562765871444258
10.42.0.120,7817,9.442022600607475
10.42.0.120,7889,9.297149723085225
10.42.0.120,7981,9.533425978469571
10.42.0.120,8061,10.193954857894752
10.42.0.120,8133,10.70581451159912
10.42.0.120,8172,10.863509019671186
10.42.0.120,8204,10.984804614799204
10.42.0.120,8227,11.076860108396646
10.42.0.120,8287,11.325929775867738
10.42.0.120,8358,11.916655527917488
10.42.0.120,8427,10.474046479669383
10.42.0.120,8504,10.792174169272853
10.42.0.120,8605,9.806882102132809
10.42.0.120,8680,10.347247479880123
10.42.0.120,8752,10.845986304311584
10.42.0.120,8825,11.048864139621399
10.42.0.120,8906,11.421949573235837
10.42.0.120,8988,11.605821501175743
10.42.0.120,9015,11.557918783325874
10.42.0.120,9040,14.041144599302145
10.42.0.120,9067,12.484003369219513
10.42.0.120,9158,11.20794448183916
10.42.0.120,9241,10.79413119671814
10.42.0.120,9307,9.881905667041423
10.42.0.120,9379,10.261120877846173
10.42.0.120,9445,9.409931386994879
10.42.0.120,9521,9.743837083062642
10.42.0.120,9631,10.433710826681107
10.42.0.120,9704,10.604592538782235
10.42.0.120,9775,12.655996735191437
10.42.0.120,9840,11.33520133938634
10.42.0.120,9871,11.175816449267236
10.42.0.120,9902,11.073834339326492
10.42.0.120,9938,11.01943300380605
10.42.0.120,10024,11.025145039809512
10.42.0.120,10107,9.753477146994866
10.42.0.120,10211,10.357083355603185
10.42.0.120,10274,10.282414047729644
10.42.0.120,10331,9.943316273862111
10.42.0.120,10405,10.575301529116196
10.42.0.120,10477,9.666519916342072
10.42.0.120,10583,10.037728425910874
10.42.0.120,10665,10.80420608881549
10.42.0.120,10720,11.103113755220635
10.42.0.120,10741,11.161931782632754
10.42.0.120,10767,11.23029201117821
10.42.0.120,10807,11.392853580473759
10.42.0.120,10894,11.01093382114174
10.42.0.120,10975,9.94051710118422
10.42.0.121,9723,6.210923620088388
10.42.0.121,9802,9.767413842869756
10.42.0.121,9834,10.228214545637478
10.42.0.121,9865,10.498930001819827
10.42.0.121,9937,10.630092296576738
10.42.0.121,10037,10.235302427268744
10.42.0.121,10142,10.8861884538212
10.42.0.121,10254,11.342668163687495
10.42.0.121,10377,11.340058632098957
10.42.0.121,10461,9.62141373203449
10.42.0.121,10549,6.519475367704557
10.42.0.121,10634,9.637782613579827
10.42.0.121,10721,10.633833017508941
10.42.0.121,10806,11.217658097553507
10.42.0.121,10852,11.354068045008747
10.42.0.121,10881,11.459260135944296
10.42.0.121,10901,11.594140041566707
10.42.0.121,10989,11.481646149297944
10.42.0.121,11090,11.348754638663197
10.42.0.121,11196,11.23925543388915
10.42.0.121,11309,6.531209510373705
10.42.0.121,11434,9.121548408974716
10.42.0.121,11533,10.209004142167363
10.42.0.121,11618,11.349721613750594
10.42.0.121,11704,11.729852075307049
10.42.0.121,11793,11.742732740475546
10.42.0.121,11880,11.260423495548684
10.42.0.121,11911,11.2689659601193
10.42.0.121,11940,11.33530781621725
10.42.0.121,11978,11.435154785664206
10.42.0.121,12070,7.680544593007964
10.42.0.121,12163,9.51048551734155
10.42.0.121,12275,10.468683266212484
10.42.0.121,12394,11.394800504387453
10.42.0.121,12514,11.631201287165217
10.42.0.121,12610,11.493116531073762
10.42.0.121,12696,10.633561834700863
10.42.0.121,12784,10.387911098246123
10.42.0.121,12868,10.29202770589331
10.42.0.121,12942,9.237940178940676
10.42.0.121,12974,5.199792970790927
10.42.0.121,13007,7.675267109192154
10.42.0.121,13075,9.882150838406751
10.42.0.121,13168,11.374561086963691
10.42.0.121,13268,11.907510713405465
10.42.0.121,13377,11.904220460243687
10.42.0.121,13500,11.225615476108304
10.42.0.121,13598,10.95017284942574
10.42.0.121,13684,10.767630542202697
10.42.0.121,13772,9.656610545485965
10.42.0.121,13854,7.330046256804622
10.42.0.121,13944,10.597381784662833
10.42.0.121,14000,11.440061903790118
10.42.0.121,14027,11.778056179208953
10.42.0.121,14063,12.101773071577565
10.42.0.121,14132,12.181650761920743
10.42.0.121,14239,11.41057284077723
10.42.0.121,14337,10.749609746147144
10.42.0.121,14446,10.310593957992525
10.42.0.121,14568,8.333618402940552
10.42.0.123,10019,5.656302837060175
10.42.0.123,10111,8.456136627110244
10.42.0.123,10202,9.52545898992246
10.42.0.123,10292,8.483502605413609
10.42.0.123,10379,8.951718511994892
10.42.0.123,10468,9.618971058703025
10.42.0.123,10527,9.872334401383556
10.42.0.123,10570,9.967638462883434
10.42.0.123,10608,10.010496484359823
10.42.0.123,10708,10.293688204282864
10.42.0.123,10829,6.3105455515524325
10.42.0.123,10930,9.573211832312854
10.42.0.123,11019,10.16833699848913
10.42.0.123,11106,8.282531804468931
10.42.0.123,11197,7.947679520669356
10.42.0.123,11287,8.46270619320941
10.42.0.123,11377,9.23145499020214
10.42.0.123,11465,10.05079644353837
10.42.0.123,11555,10.57444266750871
10.42.0.123,11602,10.74715459250923
10.42.0.123,11634,5.061303061986481
10.42.0.123,11680,7.420116202851059
10.42.0.123,11788,10.211567662440892
10.42.0.123,11931,11.262067741130794
10.42.0.123,12022,10.233753481918136
10.42.0.123,12111,10.221531748699455
10.42.0.123,12202,10.346843835123396
10.42.0.123,12292,10.435386199052449
10.42.0.123,12383,10.510609781572304
10.42.0.123,12472,10.569435539056988
10.42.0.123,12557,5.515892677979423
10.42.0.123,12643,8.481949896592562
10.42.0.123,12673,9.113018485689153
10.42.0.123,12704,9.565060385672025
10.42.0.123,12784,10.369301915872606
10.42.0.123,12912,9.968107407370054
10.42.0.123,13018,10.776746147691835
10.42.0.123,13108,10.709214572989321
10.42.0.123,13197,10.73688561395984
10.42.0.123,13287,11.0928766513217
10.42.0.123,13379,6.066495800429883
10.42.0.123,13470,9.036005817701461
10.42.0.123,13560,9.994461728557472
10.42.0.123,13648,8.875416524278831
10.42.0.123,13705,9.232422467121722
10.42.0.123,13735,9.579950552712532
10.42.0.123,13772,10.062392878783612
10.42.0.123,13856,11.020403211213331
10.42.0.123,13982,11.723191835113889
10.42.0.123,14084,11.421673295025158
10.42.0.123,14175,5.94115735189095
10.42.0.123,14264,8.254955801767775
10.42.0.123,14355,9.093487060448666
10.42.0.123,14446,8.056188083524436
10.42.0.123,14536,7.476205341489909
10.42.0.123,14626,8.412322498781213
10.42.0.123,14713,9.736515811895673
10.42.0.123,14763,10.475356870076235
10.42.0.123,14795,10.882404628325089
10.42.0.123,14826,11.217235437672375
