ip,round,value,rel
10.42.0.118,801,7.699036376242548,1.0
10.42.0.118,840,7.730227302832248,1.0
10.42.0.118,881,7.880541969288379,1.0
10.42.0.119,27,7.667324441514159,1.0
10.42.0.119,73,9.44379391500057,1.0
10.42.0.119,117,9.284494022446422,1.0
10.42.0.119,158,9.049370399541859,1.0
10.42.0.119,200,5.537991473617433,1.0
10.42.0.119,242,7.310129477521928,1.0
10.42.0.119,290,8.023406464400136,1.0
10.42.0.119,316,8.10325530230752,1.0
10.42.0.119,335,8.04215024725868,1.0
10.42.0.119,356,7.939552116419266,1.0
10.42.0.119,388,7.7285861686632105,1.0
10.42.0.119,444,7.937855525500206,1.0
10.42.0.119,518,10.26449347478027,1.0
10.42.0.119,580,10.422462547606276,1.0
10.42.0.119,635,5.705873241748188,1.0
10.42.0.119,687,7.53931947984989,1.0
10.42.0.119,740,7.966158140134427,1.0
10.42.0.119,792,8.009973434167517,1.0
10.42.0.119,846,8.075968917555247,1.0
10.42.0.119,900,8.255597119816759,1.0
10.42.0.119,934,8.400433966912152,1.0
10.42.0.119,954,8.511014949070823,1.0
10.42.0.119,971,9.208509200712072,1.0
10.42.0.119,1009,9.758917203849283,1.0
10.42.0.119,1059,5.768772343678659,1.0
10.42.0.119,1113,7.792524700885996,1.0
10.42.0.119,1166,8.220914444253017,1.0
10.42.0.119,1217,8.191500034567252,1.0
10.42.0.119,1253,8.10148289508944,1.0
10.42.0.119,1293,7.99068448822862,1.0
10.42.0.119,1334,7.932613469849702,1.0
10.42.0.119,1379,9.136784650990705,1.0
10.42.0.119,1421,9.149494953720716,1.0
10.42.0.119,1449,9.148152819121718,1.0
10.42.0.120,30,13.855059674741574,1.0
10.42.0.120,66,9.425327752574255,1.0
10.42.0.120,100,8.422823670588087,1.0
10.42.0.120,143,8.277391407695875,1.0
10.42.0.120,180,8.452316990909152,1.0
10.42.0.120,216,8.108802516563168,1.0
10.42.0.120,256,7.549297211595014,1.0
10.42.0.120,295,7.294915205931523,1.0
10.42.0.120,339,7.448656522641497,1.0
10.42.0.120,377,7.585527857875608,1.0
10.42.0.120,387,14.778983111453032,1.0
10.42.0.120,396,13.067321397033673,1.0
10.42.0.120,404,11.899144619541698,1.0
10.42.0.120,429,9.781715712368646,1.0
10.42.0.120,463,8.830148954280382,1.0
10.42.0.120,498,8.37014389670623,1.0
10.42.0.120,534,8.095990946809295,1.0
10.42.0.120,570,7.990213016101401,1.0
10.42.0.120,606,8.101803201845676,1.0
10.42.0.120,644,8.450022412655514,1.0
10.42.0.120,685,13.594969428625436,1.0
10.42.0.120,728,9.274968822761421,1.0
10.42.0.120,768,8.141070762206478,1.0
10.42.0.120,782,8.034815347579054,1.0
10.42.0.120,793,7.9988779298278985,1.0
10.42.0.120,803,8.018270777145144,1.0
10.42.0.120,830,8.111314792406267,1.0
10.42.0.120,866,8.107022037526596,1.0
10.42.0.120,900,8.010934015686182,1.0
10.42.0.120,936,7.968421962418698,1.0
10.42.0.120,975,13.165815661228688,1.0
10.42.0.120,1015,9.60480207106205,1.0
10.42.0.120,1058,8.637292170487738,1.0
10.42.0.120,1092,8.690685613243765,1.0
10.42.0.120,1129,8.926137252350083,1.0
10.42.0.120,1163,7.872782086435905,1.0
10.42.0.120,1178,7.724674489600184,1.0
10.42.0.120,1189,7.698767890840659,1.0
10.42.0.120,1203,7.6896671607118305,1.0
10.42.0.120,1236,7.761186597836541,1.0
10.42.0.121,17,5.713486041580389,1.0
10.42.0.121,44,6.893819262737539,1.0
10.42.0.121,60,7.445573942145854,1.0
10.42.0.121,76,7.8933453220298455,1.0
10.42.0.121,104,8.560864266002605,1.0
10.42.0.121,148,8.894989770502933,1.0
10.42.0.121,187,5.706968461406363,1.0
10.42.0.121,238,6.9738465232428295,1.0
10.42.0.121,296,7.762725340729369,1.0
10.42.0.121,354,8.013538295384368,1.0
10.42.0.121,412,7.844552349050052,1.0
10.42.0.121,467,7.76487785958897,1.0
10.42.0.121,520,8.353919710625679,1.0
10.42.0.121,571,9.286926023007817,1.0
10.42.0.121,603,9.496878497585774,1.0
10.42.0.121,619,9.50838444955605,1.0
10.42.0.121,635,5.250851976033052,1.0
10.42.0.121,661,6.816136960801591,1.0
10.42.0.121,702,7.032122904082494,1.0
10.42.0.121,744,7.481662289140396,1.0
10.42.0.121,785,7.886676523822014,1.0
10.42.0.121,840,8.236295737984726,1.0
10.42.0.121,898,8.41631623091604,1.0
10.42.0.121,944,8.749418307055523,1.0
10.42.0.121,986,9.041874932774338,1.0
10.42.0.121,1035,9.368821785801506,1.0
10.42.0.121,1085,5.950626897641603,1.0
10.42.0.121,1121,6.675409097302776,1.0
10.42.0.121,1137,6.9651704016263265,1.0
10.42.0.121,1155,7.237163761037209,1.0
10.42.0.121,1187,7.583432987493868,1.0
10.42.0.121,1235,7.844713468570085,1.0
10.42.0.121,1285,7.96152803569501,1.0
10.42.0.121,1343,8.413166583042203,1.0
10.42.0.121,1411,8.71078065916142,1.0
10.42.0.121,1482,9.168973203558235,1.0
10.42.0.121,1545,5.9755696398280325,1.0
10.42.0.121,1603,7.954410032171093,1.0
10.42.0.121,1653,8.613188810880144,1.0
10.42.0.121,1702,8.862294326858585,1.0
10.42.0.121,1737,8.874536981964662,1.0
10.42.0.121,1753,8.810612661348255,1.0
10.42.0.121,1768,8.745825188329889,1.0
10.42.0.121,1799,8.586443217288894,1.0
10.42.0.121,1845,8.780168188834725,1.0
10.42.0.121,1890,8.97114139116185,1.0
10.42.0.123,45,5.7045949716595405,1.0
10.42.0.123,100,7.145733799251467,1.0
10.42.0.123,155,8.078846622552843,1.0
10.42.0.123,193,5.121122589815652,1.0
10.42.0.123,220,6.035751083340986,1.0
10.42.0.123,246,6.196323789589167,1.0
10.42.0.123,276,6.330355786644014,1.0
10.42.0.123,334,6.970178328005334,1.0
10.42.0.123,395,7.472132633277291,1.0
10.42.0.123,465,7.721939165815048,1.0
10.42.0.123,525,7.764416826070349,1.0
10.42.0.123,581,7.763534122595089,1.0
10.42.0.123,653,8.739795792218569,1.0
10.42.0.123,724,5.5592595292028015,1.0
10.42.0.123,773,6.666227154954961,1.0
10.42.0.123,825,6.828905703180672,1.0
10.42.0.123,871,7.206142087228664,1.0
10.42.0.123,895,7.372988962838763,1.0
10.42.0.123,919,7.507939136912991,1.0
10.42.0.123,941,7.608272043579848,1.0
10.42.0.123,995,7.799329655007282,1.0
10.42.0.123,1042,7.953245242436301,1.0
10.42.0.123,1097,8.16957372652044,1.0
10.42.0.123,1150,5.5814796508063464,1.0
10.42.0.123,1203,6.524707575171339,1.0
10.42.0.123,1279,7.058255356687552,1.0
10.42.0.123,1361,7.693764776830369,1.0
10.42.0.123,1444,7.979324517015421,1.0
10.42.0.123,1531,8.060857211335243,1.0
10.42.0.123,1619,8.030121443031437,1.0
10.42.0.123,1647,8.010203054032882,1.0
10.42.0.123,1677,8.068629206102829,1.0
10.42.0.123,1709,8.348140165051149,1.0
10.42.0.123,1797,6.076915726301231,1.0
10.42.0.123,1897,6.758565602594278,1.0
10.42.0.123,1998,6.494191282667699,1.0
